,NE NLTK,Tokens Jac. Sim.,Tokens (stop-words) Jac. Sim.,Lemmas Jac. Sim.,Lemmas (stop-words) Jac. Sim.,Lemmas (Spacy) Jac. Sim.,Unigrams Jac. Sim.,Bigrams Jac. Sim.,Trigrams Jac. Sim.,Fourgrams Jac. Sim.,Unigrams (stop-words) Jac. Sim.,Bigrams (stop-words) Jac. Sim.,Trigrams (stop-words) Jac. Sim.,Fourgrams (stop-words) Jac. Sim.,Char Bigrams Jac. Sim.,Char Trigrams Jac. Sim.,Char Fourgrams Jac. Sim.,Char Bigrams (stop-words) Jac. Sim.,Char Trigrams (stop-words) Jac. Sim.,Char Fourgrams (stop-words) Jac. Sim.,Overlap Unigram,Overlap Bigrams,Overlap Trigrams,Overlap Unigrams (stop-words),Overlap Bigrams (stop-words),Overlap Trigrams (stop-words),Lesk Jac. Sim.,Unigrams Slice Sim.,Bigrams Slice Sim.,Trigrams Slice Sim.,Fourgrams Slice Sim.,Unigrams (stop-words) Slice Sim.,Bigrams (stop-words) Slice Sim.,Trigrams (stop-words) Slice Sim.,Fourgrams (stop-words) Slice Sim.,Char Bigrams Slice Sim.,Char Trigrams Slice Sim.,Char Fourgrams Slice Sim.,Char Bigrams (stop-words) Slice Sim.,Char Trigrams (stop-words) Slice Sim.,Char Fourgrams (stop-words) Slice Sim.,Longest Common Subsequence,Longest Common Subsequence (stop-words),Longest Common Substring,Longest Common Substring (stop-words),Leacock-Chodorow Sim.,Path Sim.,Wu-Palmer Sim.,Lin Sim.,Levenshtein Distance,Sorensen-Dice Coefficient (lemmas without stop-words),# of Verb Tags,# of Noun Tags,# of Adjective Tags,# of Adverb Tags,WAWO,WWO,Vector Space Sentence,Vector Space Sentence IC,Numeric Feature: Log,Numeric Feature: Intersection ,Numeric Feature Bool,Function Word Similarity
10,0.33333333333333337,0.36170212765957444,0.3529411764705882,0.36170212765957444,0.3529411764705882,0.33333333333333337,0.46875,0.2093023255813954,0.08695652173913049,0.04347826086956519,0.4782608695652174,0.10344827586206895,0.03448275862068961,0.0,0.5975609756097561,0.46341463414634143,0.4516129032258065,0.6164383561643836,0.4933333333333333,0.4666666666666667,0.36170212765957455,0.6538461538461539,0.84,0.3529411764705882,0.8125,0.9333333333333333,0.4545454545454546,0.36170212765957444,0.6538461538461539,0.84,0.9166666666666666,0.3529411764705882,0.8125,0.9333333333333333,1.0,0.25190839694656486,0.3666666666666667,0.37777777777777777,0.23728813559322037,0.3392857142857143,0.36363636363636365,0.6521739130434783,0.5294117647058824,0.1,0.10752688172043011,1.0,1.0,0.8333333333333334,1.0,0.5581395348837209,0.5099601593625498,0.8,0.9523809523809523,1.0,1.0,0.779746835443038,0.4492185345091249,0.5477225575051661,0.446964574697187,1.0986122886681098,1.0,1,0.6029037377515047
11,0.2142857142857143,0.13043478260869568,0.19999999999999996,0.04347826086956519,0.06666666666666665,0.05882352941176472,0.7692307692307692,0.4545454545454546,0.3529411764705882,0.33333333333333337,0.6666666666666667,0.33333333333333337,0.30000000000000004,0.26315789473684215,0.8735632183908046,0.8021978021978022,0.7564102564102564,0.8536585365853658,0.7931034482758621,0.7532467532467533,0.13043478260869557,0.375,0.4782608695652174,0.19999999999999996,0.5,0.5384615384615385,0.8571428571428572,0.13043478260869568,0.375,0.4782608695652174,0.5,0.19999999999999996,0.5,0.5384615384615384,0.5833333333333333,0.06748466257668717,0.1097560975609756,0.13868613138686137,0.07894736842105265,0.11538461538461542,0.14074074074074072,0.9090909090909091,0.8571428571428571,0.25196850393700787,0.37142857142857144,1.0,1.0,0.8333333333333334,1.0,0.11392405063291139,0.6756756756756757,1.0,0.9473684210526316,0.6666666666666667,1.0,0.9356725146198831,1.0,0.9128709291752769,1.0,0.0,0.0,1,1.0
12,0.25,0.2432432432432432,0.25,0.18918918918918914,0.16666666666666663,0.2142857142857143,0.6086956521739131,0.5357142857142857,0.4137931034482759,0.3928571428571429,0.6,0.375,0.33333333333333337,0.2857142857142857,0.791044776119403,0.7580645161290323,0.7446808510638299,0.8035714285714286,0.7454545454545455,0.7333333333333334,0.2432432432432433,0.3023255813953487,0.41463414634146345,0.2500000000000001,0.4545454545454546,0.5,0.6923076923076923,0.2432432432432432,0.3023255813953488,0.41463414634146345,0.4358974358974359,0.25,0.4545454545454546,0.5,0.5555555555555556,0.1166666666666667,0.13761467889908252,0.14634146341463417,0.1089108910891089,0.14583333333333337,0.15384615384615385,0.3333333333333333,0.7272727272727273,0.09574468085106383,0.20270270270270271,1.0,1.0,0.7346938775510204,1.0,0.6238532110091743,0.6445497630331753,0.8571428571428572,1.0,1.0,0.6666666666666667,0.8926984126984128,0.9257897867767878,0.857142857142857,0.9434138893721088,0.0,0.0,1,0.7630220894688913
13,0.4117647058823529,0.11627906976744184,0.11111111111111116,0.06976744186046513,0.11111111111111116,0.11764705882352944,0.7916666666666666,0.38235294117647056,0.125,0.07499999999999996,0.8,0.38888888888888884,0.21052631578947367,0.10526315789473684,0.9452054794520548,0.935064935064935,0.9180327868852459,0.9523809523809523,0.9264705882352942,0.9107142857142857,0.11627906976744196,0.44680851063829785,0.7777777777777778,0.11111111111111116,0.43999999999999995,0.6521739130434783,0.7692307692307692,0.11627906976744184,0.44680851063829785,0.7777777777777778,0.8604651162790697,0.11111111111111116,0.43999999999999995,0.6521739130434783,0.8095238095238095,0.028169014084507005,0.03355704697986572,0.042735042735042694,0.024390243902439046,0.03816793893129766,0.04672897196261683,0.8571428571428571,0.6153846153846154,0.2672413793103448,0.28888888888888886,1.0,1.0,1.0,1.0,0.12949640287769784,0.6914498141263941,1.0,0.962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0.8691520467836268
14,0.6363636363636364,0.4444444444444444,0.5,0.11111111111111116,0.0,0.125,0.3846153846153846,0.23076923076923073,0.16666666666666663,0.09090909090909094,0.33333333333333337,0.25,0.1428571428571429,0.0,0.8372093023255813,0.8048780487804879,0.7941176470588236,0.8918918918918919,0.8378378378378378,0.8125,0.4444444444444444,0.625,0.7142857142857143,0.5,0.6,0.75,0.6,0.4444444444444444,0.625,0.7142857142857143,0.8333333333333334,0.5,0.6,0.75,1.0,0.08860759493670889,0.10810810810810811,0.11475409836065575,0.05714285714285716,0.08823529411764708,0.10344827586206895,0.625,0.5,0.22641509433962265,0.3695652173913043,1.0,1.0,1.0,1.0,0.11940298507462686,0.7741935483870968,1.0,0.9090909090909091,1.0,1.0,0.15135135135135136,0.0,0.0,0.0,0.0,0.0,1,0.7031004782290241
15,0.4117647058823529,0.3125,0.368421052631579,0.2666666666666667,0.33333333333333337,0.2727272727272727,0.5238095238095238,0.33333333333333337,0.30434782608695654,0.2727272727272727,0.46153846153846156,0.3076923076923077,0.25,0.18181818181818177,0.546875,0.42622950819672134,0.36363636363636365,0.5272727272727273,0.41509433962264153,0.38095238095238093,0.3125,0.5,0.5333333333333333,0.368421052631579,0.5294117647058824,0.6,0.36363636363636365,0.3125,0.5,0.5333333333333333,0.5714285714285714,0.368421052631579,0.5294117647058824,0.6,0.6923076923076923,0.29292929292929293,0.4022988505747126,0.4666666666666667,0.30952380952380953,0.41333333333333333,0.4482758620689655,0.5625,0.6666666666666666,0.17105263157894737,0.26785714285714285,1.0,1.0,0.75,1.0,0.6136363636363636,0.6086956521739131,0.8333333333333334,1.0,1.0,1.0,0.8955223880597015,0.87637733693635,0.8660254037844387,0.9308365276590853,0.0,0.0,1,0.7630220894688917
16,0.33333333333333337,0.30000000000000004,0.33333333333333337,0.19999999999999996,0.33333333333333337,0.25,0.5384615384615384,0.1875,0.0,0.0,0.5,0.0,0.0,0.0,0.5111111111111111,0.45945945945945943,0.43999999999999995,0.45945945945945943,0.43333333333333335,0.40909090909090906,0.30000000000000004,0.6842105263157894,1.0,0.33333333333333337,1.0,1.0,0.4285714285714286,0.30000000000000004,0.6842105263157895,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,0.32352941176470584,0.37037037037037035,0.38888888888888884,0.37037037037037035,0.39534883720930236,0.4193548387096774,0.6666666666666666,0.8,0.225,0.6538461538461539,1.0,1.0,0.7777777777777778,1.0,0.43103448275862066,0.6732673267326733,0.5,0.8,0.6666666666666667,1.0,0.738888888888889,0.7028675567221293,0.6666666666666667,0.763637595431254,1.0986122886681098,1.0,1,0.7442857142857164
17,0.6666666666666667,0.5555555555555556,0.6666666666666667,0.5555555555555556,0.6666666666666667,0.6,0.2857142857142857,0.21739130434782605,0.13043478260869568,0.09090909090909094,0.19999999999999996,0.06666666666666665,0.0,0.0,0.452054794520548,0.34523809523809523,0.295774647887324,0.4444444444444444,0.32432432432432434,0.29230769230769227,0.5555555555555556,0.6428571428571428,0.7692307692307692,0.6666666666666667,0.875,1.0,0.2142857142857143,0.5555555555555556,0.6428571428571428,0.7692307692307692,0.8333333333333334,0.6666666666666667,0.875,1.0,1.0,0.37735849056603776,0.48672566371681414,0.5434782608695652,0.3846153846153846,0.5102040816326531,0.5476190476190477,0.46153846153846156,0.3333333333333333,0.35,0.328125,1.0,1.0,0.8,1.0,0.6176470588235294,0.44680851063829785,0.8571428571428572,0.8888888888888888,1.0,1.0,0.3244603053881706,0.0,0.22360679774997896,0.0,0.0,0.0,1,0.6624939197911656
18,0.5,0.43999999999999995,0.4,0.36,0.4,0.3846153846153846,0.38888888888888884,0.21052631578947367,0.10526315789473684,0.0,0.4285714285714286,0.1428571428571429,0.0,0.0,0.5185185185185186,0.37037037037037035,0.3846153846153846,0.4871794871794872,0.42105263157894735,0.4193548387096774,0.43999999999999995,0.6521739130434783,0.8095238095238095,0.3999999999999999,0.75,1.0,0.4285714285714286,0.43999999999999995,0.6521739130434783,0.8095238095238095,1.0,0.4,0.75,1.0,1.0,0.31707317073170727,0.45945945945945943,0.4444444444444444,0.3448275862068966,0.40740740740740744,0.40909090909090906,0.45454545454545453,0.5,0.13559322033898305,0.4375,1.0,1.0,0.6666666666666666,1.0,0.7162162162162162,0.5652173913043478,0.5,1.0,1.0,0.0,0.5502645502645503,0.683134807143717,0.40824829046386296,0.7331193341157812,0.0,0.0,1,0.5142657997737426
19,0.19999999999999996,0.1875,0.19999999999999996,0.1875,0.19999999999999996,0.16666666666666663,0.6842105263157895,0.40909090909090906,0.31818181818181823,0.2272727272727273,0.6666666666666667,0.3846153846153846,0.23076923076923073,0.16666666666666663,0.7959183673469388,0.7333333333333334,0.71875,0.7380952380952381,0.7105263157894737,0.7,0.1875,0.4193548387096775,0.5172413793103448,0.19999999999999996,0.4444444444444444,0.625,0.7,0.1875,0.4193548387096774,0.5172413793103448,0.6296296296296297,0.19999999999999996,0.4444444444444444,0.625,0.7142857142857143,0.11363636363636365,0.15384615384615385,0.1636363636363637,0.15068493150684936,0.16923076923076918,0.17647058823529416,0.7333333333333333,0.6,0.2916666666666667,0.23076923076923078,1.0,1.0,1.0,1.0,0.3116883116883117,0.6710526315789473,1.0,1.0,1.0,0.0,0.869158878504673,1.0,0.8660254037844387,1.0,0.0,0.0,1,0.8402830080762896
20,0.4444444444444444,0.33333333333333337,0.4444444444444444,0.33333333333333337,0.4444444444444444,0.4,0.5,0.25,0.12,0.08333333333333337,0.3846153846153846,0.23076923076923073,0.07692307692307687,0.0,0.6351351351351351,0.6029411764705883,0.5818181818181818,0.5737704918032787,0.5689655172413793,0.56,0.33333333333333337,0.6,0.7857142857142857,0.4444444444444444,0.625,0.8571428571428572,0.4,0.33333333333333337,0.6,0.7857142857142857,0.8461538461538461,0.4444444444444444,0.625,0.8571428571428572,1.0,0.22314049586776863,0.24770642201834858,0.26436781609195403,0.27083333333333337,0.27472527472527475,0.28205128205128205,0.6428571428571429,0.5555555555555556,0.19767441860465115,0.16923076923076924,1.0,1.0,0.7916666666666666,1.0,0.6237623762376238,0.5918367346938775,1.0,0.8888888888888888,1.0,1.0,0.5061689669594311,0.34833570667769054,0.4082482904638631,0.41922761643467304,0.0,0.0,1,0.8402830080762895
21,0.8461538461538461,0.52,0.625,0.52,0.625,0.5789473684210527,0.3157894736842105,0.1428571428571429,0.04761904761904767,0.0,0.23076923076923073,0.07692307692307687,0.0,0.0,0.37735849056603776,0.38095238095238093,0.40740740740740744,0.31818181818181823,0.3421052631578947,0.3846153846153846,0.5199999999999999,0.75,0.9090909090909091,0.625,0.8571428571428572,1.0,0.25,0.52,0.75,0.9090909090909091,1.0,0.625,0.8571428571428572,1.0,1.0,0.452054794520548,0.4482758620689655,0.42105263157894735,0.5172413793103448,0.4901960784313726,0.4444444444444444,0.3333333333333333,0.2857142857142857,0.16981132075471697,0.23076923076923078,1.0,1.0,0.5,1.0,0.5625,0.4838709677419355,0.6666666666666667,0.8,1.0,0.0,0.15714285714285717,0.0,0.0,0.0,0.6931471805599453,0.0,1,0.662493919791168
22,0.5714285714285714,0.5454545454545454,0.5714285714285714,0.5454545454545454,0.5714285714285714,0.5294117647058824,0.2941176470588235,0.09523809523809523,0.050000000000000044,0.0,0.2727272727272727,0.09090909090909094,0.0,0.0,0.42307692307692313,0.3125,0.2857142857142857,0.42553191489361697,0.3111111111111111,0.2857142857142857,0.5454545454545454,0.8260869565217391,0.9047619047619048,0.5714285714285714,0.8333333333333334,1.0,0.30000000000000004,0.5454545454545454,0.8260869565217391,0.9047619047619048,1.0,0.5714285714285714,0.8333333333333334,1.0,1.0,0.4054054054054054,0.5238095238095238,0.5555555555555556,0.4029850746268657,0.5254237288135593,0.5555555555555556,0.36363636363636365,0.42857142857142855,0.19230769230769232,0.16279069767441862,1.0,1.0,1.0,1.0,0.6885245901639344,0.4745762711864407,1.0,0.8888888888888888,1.0,1.0,0.5106088224571638,0.3824016578360903,0.4472135954999579,0.3074428397575289,0.0,0.0,1,0.4885714285714298
23,0.7894736842105263,0.6,0.7142857142857143,0.5333333333333333,0.7142857142857143,0.6153846153846154,0.25,0.07692307692307687,0.0,0.0,0.16666666666666663,0.0,0.0,0.0,0.296875,0.22413793103448276,0.2142857142857143,0.2542372881355932,0.2142857142857143,0.2142857142857143,0.6,0.8571428571428572,1.0,0.7142857142857143,1.0,1.0,0.30000000000000004,0.6,0.8571428571428572,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,0.5421686746987953,0.6338028169014085,0.6470588235294117,0.5945945945945945,0.6470588235294117,0.6470588235294117,0.42857142857142855,0.3333333333333333,0.1044776119402985,0.1206896551724138,1.0,1.0,0.5,1.0,0.7108433734939759,0.3875,0.6666666666666667,0.9090909090909091,1.0,0.0,0.6875,1.0,0.7071067811865475,1.0,2.0794415416798357,0.0,0,0.6624939197911658
24,0.5384615384615384,0.6190476190476191,0.5384615384615384,0.5238095238095238,0.5384615384615384,0.4666666666666667,0.23529411764705888,0.05555555555555558,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.375,0.23076923076923073,0.23684210526315785,0.35416666666666663,0.2727272727272727,0.2571428571428571,0.6190476190476191,0.8947368421052632,1.0,0.5384615384615385,1.0,1.0,0.25,0.6190476190476191,0.8947368421052632,1.0,1.0,0.5384615384615384,1.0,1.0,1.0,0.4545454545454546,0.625,0.6170212765957447,0.4769230769230769,0.5714285714285714,0.5909090909090908,0.4444444444444444,0.5,0.2,0.22580645161290322,1.0,1.0,1.0,1.0,0.6285714285714286,0.5309734513274337,1.0,0.8888888888888888,1.0,1.0,0.6779661016949152,0.6703546513317101,0.7071067811865475,0.7129659214439829,0.6931471805599453,0.0,1,0.24197319586380966
25,0.18181818181818177,0.1707317073170732,0.18181818181818177,0.1578947368421053,0.18181818181818177,0.19999999999999996,0.7083333333333333,0.6785714285714286,0.6071428571428572,0.5357142857142857,0.6923076923076923,0.5384615384615384,0.3846153846153846,0.23076923076923073,0.8260869565217391,0.8142857142857143,0.7966101694915254,0.8461538461538461,0.8518518518518519,0.8297872340425532,0.17073170731707332,0.19148936170212771,0.24444444444444458,0.18181818181818188,0.30000000000000004,0.4444444444444444,0.6666666666666667,0.1707317073170732,0.19148936170212771,0.24444444444444446,0.3023255813953488,0.18181818181818177,0.30000000000000004,0.4444444444444444,0.625,0.09523809523809523,0.10236220472440949,0.1132075471698113,0.08333333333333337,0.07999999999999996,0.09302325581395354,0.3888888888888889,0.8,0.10576923076923077,0.3424657534246575,1.0,1.0,0.8,1.0,0.5193798449612403,0.576271186440678,0.875,1.0,1.0,1.0,0.8471910112359551,0.7990598855954755,0.5999999999999999,0.8299158965510047,0.0,0.0,1,0.8452890373232201
